("", [30])
("lowborn", [4])
("lower", [4])
("lowly", [4])
("lows", [4])
("loyal", [4])
("lozel", [4])
("luck", [8])
("lucky", [8])
("lullaby", [4])
("lunes", [4])
("lustre", [4])
("lusts", [4])
("lusty", [4])
("lying", [4])
("mace", [4])
("mad", [12])
("madam", [44])
("made", [104])
("madness", [8])
("magic", [8])
("magnificencein", [4])
("maid", [16])
("maiden", [4])
("maidenheads", [4])
("maids", [24])
("mainmast", [4])
("majesty", [16])
("make", [180])
("makes", [52])
("maket", [4])
("making", [8])
("malady", [4])
("malice", [4])
("maliciously", [4])
("mamillius", [76])
("man", [200])
("manage", [4])
("manifest", [4])
("mankind", [8])
("manner", [24])
("mannerly", [4])
("manners", [12])
("mans", [8])
("mantle", [4])
("many", [52])
("mar", [8])
("marble", [4])
("march", [4])
("margery", [4])
("marigold", [4])
("mariner", [16])
("marjoram", [4])
("mark", [40])
("married", [16])
("marry", [24])
("marryif", [4])
("marrying", [4])
("marted", [4])
("marvel", [8])
("masks", [4])
("master", [44])
("masterly", [4])
("masters", [8])
("match", [8])
("mate", [4])
("material", [4])
("matter", [48])
("matters", [8])
("mature", [4])
("may", [244])
("mayest", [4])
("mayst", [8])
("me", [884])
("mean", [44])
("meaner", [4])
("means", [28])
("meant", [4])
("meas", [4])
("measure", [8])
("measured", [4])
("medal", [4])
("medicinal", [4])
("medicine", [4])
("medler", [4])
("meet", [8])
("meeting", [16])
("meets", [4])
("melancholy", [4])
("melted", [4])
("memory", [4])
("men", [48])
("mend", [8])
("mens", [8])
("mentioned", [4])
("merciful", [4])
("mercury", [4])
("mercy", [20])
("mere", [12])
("merited", [4])
("merits", [4])
("merrily", [8])
("merry", [28])
("mess", [4])
("message", [4])
("messes", [4])
("met", [16])
("methinks", [28])
("methought", [8])
("methoughts", [4])
("mettest", [4])
("middle", [12])
("midnight", [4])
("midwife", [4])
("midwifes", [4])
("might", [84])
("mighty", [12])
("mile", [8])
("milea", [4])
("milk", [8])
("milkingtime", [4])
("mill", [4])
("milliner", [4])
("million", [4])
("millions", [4])
("mind", [24])
("minded", [4])
("mindless", [4])
("minds", [4])
("mindto", [4])
("mine", [176])
("mingle", [8])
("mingling", [4])
("minister", [8])
("mints", [4])
("minutes", [4])
("miracle", [4])
("mirror", [4])
("mirth", [12])
("mischief", [4])
("miserable", [4])
("miseries", [8])
("misery", [8])
("miss", [8])
("missingly", [4])
("mistake", [20])
("mistook", [4])
("mistress", [52])
("mistresslet", [4])
("mistrusted", [4])
("mock", [8])
("mockd", [12])
("mocked", [8])
("moe", [12])
("moiety", [12])
("moles", [4])
("monarch", [4])
("money", [36])
("moneybags", [4])
("moneys", [4])
("mongst", [4])
("monster", [4])
("monstrous", [8])
("month", [20])
("months", [4])
("moon", [16])
("mopsa", [68])
("more", [356])
("morecast", [4])
("mort", [4])
("mortal", [4])
("most", [216])
("mother", [40])
("mothers", [12])
("motion", [8])
("mould", [4])
("mountain", [4])
("mourn", [4])
("mouth", [12])
("move", [20])
("moved", [4])
("moves", [8])
("moving", [4])
("much", [168])
("muddy", [4])
("muffle", [4])
("multiply", [4])
("murder", [12])
("music", [16])
("must", [204])
("muteor", [4])
("muzzled", [4])
("my", [1616])
("myself", [52])
("mystery", [4])
("nail", [4])
("naked", [4])
("name", [60])
("named", [4])
("names", [8])
("naming", [4])
("natural", [8])
("naturally", [4])
("nature", [60])
("natures", [8])
("nay", [64])
("nayward", [4])
("near", [24])
("nearer", [4])
("nearest", [8])
("nearst", [4])
("neat", [8])
("neatherds", [4])
("neatstill", [4])
("neb", [4])
("necessary", [8])
("necessities", [8])
("necessity", [8])
("neck", [12])
("necklace", [4])
("need", [44])
("needful", [8])
("needless", [4])
("needs", [12])
("neer", [20])
("negative", [4])
("neglect", [4])
("negligence", [8])
("negligent", [8])
("neighbour", [16])
("neighbours", [4])
("neither", [24])
("neptune", [8])
("nest", [8])
("nettles", [4])
("never", [112])
("new", [16])
("newborn", [4])
("newer", [4])
("newly", [8])
("news", [20])
("newst", [4])
("next", [28])
("nigh", [4])
("night", [20])
("nimble", [4])
("nine", [12])
("nineteen", [4])
("no", [508])
("noble", [40])
("nobleman", [4])
("nobleness", [12])
("nobler", [4])
("nobly", [4])
("nobody", [4])
("nointed", [4])
("noise", [8])
("none", [100])
("nonperformance", [4])
("noon", [4])
("nor", [156])
("north", [4])
("northern", [4])
("nose", [28])
("nosegays", [4])
("noses", [8])
("nostril", [4])
("not", [1220])
("notable", [4])
("note", [28])
("noted", [12])
("notes", [4])
("nothing", [136])
("nothings", [4])
("nought", [4])
("nourish", [4])
("now", [416])
("numbness", [4])
("nuptial", [8])
("nurse", [8])
("nurses", [4])
("nutmegs", [4])
("o", [324])
("oak", [4])
("oath", [28])
("oaths", [8])
("obedience", [8])
("obedient", [8])
("obey", [8])
("obscured", [4])
("obtaind", [4])
("occasion", [8])
("occupation", [4])
("odd", [4])
("odds", [4])
("oer", [40])
("oercharged", [4])
("oerdyed", [4])
("oershades", [4])
("oerthrow", [4])
("oerthrown", [4])
("oerween", [4])
("oerwhelm", [4])
("of", [1896])
("off", [80])
("offences", [8])
("offended", [4])
("offenders", [4])
("offending", [4])
("offends", [4])
("offer", [16])
("offerd", [4])
("offering", [4])
("office", [16])
("officed", [4])
("officer", [20])
("officers", [12])
("offices", [8])
("officious", [8])
("ofs", [4])
("oft", [12])
("often", [24])
("oils", [4])
("oily", [4])
("old", [80])
("omit", [4])
("on", [380])
("once", [52])
("one", [304])
("ones", [20])
("only", [48])
("ons", [8])
("ont", [40])
("open", [36])
("opend", [4])
("opening", [8])
("openly", [4])
("opent", [8])
("opinion", [12])
("opportune", [4])
("oppose", [4])
("opposed", [8])
("or", [360])
("oracle", [56])
("orange", [4])
("order", [4])
("ordering", [12])
("ornaments", [4])
("other", [76])
("others", [20])
("otherwise", [4])
("ounce", [4])
("our", [288])
("ours", [12])
("ourselves", [16])
("out", [180])
("outside", [8])
("outwardly", [4])
("over", [28])
("overfond", [4])
("overheard", [4])
("overkind", [4])
("overmuch", [4])
("overto", [4])
("overture", [4])
("owe", [4])
("owed", [4])
("owes", [4])
("own", [104])
("owning", [4])
("oxlips", [4])
("pace", [8])
("pack", [12])
("packd", [4])
("paddling", [4])
("page", [4])
("paid", [16])
("pains", [4])
("painted", [4])
("painting", [4])
("pair", [12])
("paird", [4])
("palace", [36])
("pale", [12])
("palmhow", [4])
("palms", [4])
("pander", [4])
("pantler", [4])
("paragon", [4])
("parasite", [4])
("parcels", [4])
("parchment", [4])
("pardon", [28])
("pardons", [4])
("parents", [8])
("part", [60])
("partake", [8])
("particular", [12])
("parties", [4])
("parting", [8])
("partlet", [4])
("partly", [8])
("partner", [8])
("parts", [8])
("party", [16])
("pash", [4])
("pass", [16])
("passage", [8])
("passd", [4])
("passes", [4])
("passing", [4])
("passion", [12])
("past", [44])
("pastime", [8])
("pastorals", [4])
("pate", [4])
("patience", [16])
("patient", [4])
("pattern", [8])
("paulina", [328])
("paulinaa", [4])
("paulinas", [8])
("pawn", [12])
("pay", [28])
("peace", [8])
("peaces", [4])
("pedlar", [12])
("pedlars", [12])
("peepeth", [4])
("peer", [4])
("peering", [4])
("peerless", [8])
("pen", [4])
("penitence", [4])
("penitent", [12])
("pennyworth", [4])
("people", [4])
("perceive", [16])
("perceived", [4])
("perchance", [8])
("perdita", [156])
("perdition", [4])
("perfect", [8])
("perfectly", [4])
("perform", [16])
("performd", [16])
("performed", [8])
("perfume", [4])
("peril", [8])
("perish", [4])
("perpetual", [8])
("perpetuity", [4])
("person", [24])
("personal", [4])
("persons", [8])
("persuades", [4])
("pertain", [4])
("pertinent", [4])
("petition", [8])
("petitions", [4])
("pettitoes", [4])
("petty", [8])
("pheasant", [8])
("phoebus", [4])
("physic", [4])
("physician", [4])
("physics", [4])
("picked", [4])
("picking", [8])
("picture", [12])
("piece", [36])
("pieces", [4])
("piedness", [4])
("piercing", [4])
("pies", [4])
("piled", [4])
("pilot", [4])
("pin", [8])
("pinchd", [4])
("pinched", [4])
("pinching", [4])
("pines", [4])
("pins", [4])
("pipe", [4])
("piteous", [8])
("pitied", [4])
("pities", [4])
("pitiful", [8])
("pity", [32])
("place", [44])
("places", [8])
("placket", [4])
("plackets", [4])
("plain", [12])
("plainer", [4])
("plainly", [12])
("planet", [8])
("plant", [4])
("play", [44])
("playd", [12])
("playfellow", [8])
("plays", [4])
("pleasant", [8])
("please", [72])
("pleased", [8])
("pleasure", [8])
("plentifully", [4])
("plight", [4])
("plot", [4])
("plotproof", [4])
("pluck", [12])
("plucking", [4])
("plucks", [4])
("pocket", [8])
("point", [20])
("points", [4])
("poison", [8])
("poisond", [4])
("poisoner", [4])
("pokingsticks", [4])
("polixenes", [316])
("polixenestwas", [4])
("pomander", [4])
("pomp", [4])
("pond", [4])
("ponderous", [4])
("poor", [92])
("portion", [4])
("possess", [4])
("possible", [12])
("post", [8])
("posterity", [4])
("posterns", [12])
("posts", [4])
("posture", [4])
("potent", [4])
("potion", [4])
("pound", [16])
("pour", [4])
("pourd", [4])
("poverty", [4])
("power", [28])
("powerful", [16])
("powers", [12])
("practise", [4])
("practised", [4])
("praise", [16])
("praised", [4])
("praises", [8])
("prankd", [4])
("pranks", [4])
("prate", [4])
("prating", [4])
("pray", [88])
("prayer", [4])
("precedent", [4])
("precious", [24])
("predominant", [4])
("preemployd", [4])
("preferment", [4])
("prefixd", [4])
("pregnant", [4])
("prepare", [8])
("prepared", [4])
("preposterous", [4])
("prerogative", [4])
("presence", [20])
("present", [76])
("presently", [8])
("preserve", [4])
("preserved", [8])
("preserver", [4])
("press", [4])
("presses", [4])
("pretence", [4])
("prettiest", [16])
("prettily", [4])
("pretty", [28])
("prevail", [8])
("prevaild", [4])
("prevented", [4])
("prey", [4])
("priest", [8])
("priestlike", [4])
("prig", [8])
("primroses", [4])
("prince", [96])
("princely", [4])
("princes", [8])
("princess", [32])
("princessgoddesso", [4])
("principal", [4])
("print", [12])
("prison", [20])
("prisoner", [24])
("prithee", [52])
("privately", [4])
("privilege", [4])
("privy", [8])
("prize", [20])
("prizes", [4])
("proceed", [16])
("proceeding", [4])
("process", [4])
("processserver", [4])
("proclaim", [8])
("proclaimd", [8])
("proclaimed", [4])
("proclaims", [4])
("proclamations", [4])
("procure", [4])
("prodigal", [4])
("produce", [12])
("profaneness", [4])
("profess", [12])
("professd", [4])
("profession", [4])
("professions", [4])
("professors", [4])
("profit", [4])
("profits", [4])
("profound", [4])
("prognostication", [4])
("project", [4])
("promise", [4])
("promised", [20])
("promising", [4])
("promotion", [4])
("prone", [4])
("pronounce", [8])
("proof", [8])
("proofs", [8])
("proper", [4])
("properly", [4])
("prophecy", [8])
("proselytes", [4])
("proserpina", [4])
("prosper", [8])
("prosperitys", [4])
("prosperous", [8])
("protection", [4])
("protest", [4])
("protestation", [4])
("prove", [44])
("proverb", [4])
("provided", [8])
("province", [4])
("prunes", [4])
("psalms", [4])
("public", [4])
("publicly", [4])
("publishd", [4])
("pugging", [4])
("punish", [4])
("punishd", [4])
("punished", [4])
("punishes", [4])
("puppies", [4])
("purblind", [4])
("purchase", [8])
("purchased", [4])
("pure", [8])
("purgation", [4])
("purge", [12])
("puritan", [4])
("purity", [8])
("purpose", [36])
("purposes", [4])
("purse", [20])
("purses", [4])
("pursued", [8])
("push", [20])
("pushes", [4])
("put", [76])
("puts", [20])
("putteron", [4])
("quake", [4])
("qualified", [4])
("qualify", [4])
("quart", [4])
("quarters", [8])
("queen", [168])
("queenlo", [4])
("queeno", [4])
("queens", [44])
("quench", [12])
("question", [20])
("questiond", [8])
("quick", [8])
("quickly", [4])
("quiet", [4])
("quit", [8])
("quite", [8])
("quitted", [4])
("quoifs", [4])
("race", [8])
("racks", [4])
("rages", [4])
("rags", [8])
("rainbow", [4])
("raise", [4])
("raisins", [4])
("ram", [4])
("ramtender", [4])
("ran", [4])
("rank", [4])
("ransackd", [4])
("ransomed", [4])
("rare", [24])
("rarei", [4])
("rarely", [4])
("rarer", [4])
("rarest", [4])
("rascal", [4])
("rascals", [4])
("rash", [4])
("rashness", [4])
("rather", [32])
("ravens", [4])
("raw", [4])
("reach", [4])
("read", [28])
("reads", [8])
("ready", [8])
("rear", [8])
("reard", [4])
("reared", [4])
("reason", [24])
("reasonable", [8])
("reasons", [4])
("rebellion", [4])
("rebuke", [4])
("recall", [4])
("receive", [12])
("received", [12])
("receives", [8])
("receiving", [4])
("reckon", [4])
("recoil", [8])
("recompense", [4])
("recompensed", [4])
("reconcile", [4])
("reconciled", [4])
("recover", [4])
("recovered", [4])
("recreation", [4])
("red", [8])
("redeemd", [4])
("redeems", [4])
("redlookd", [4])
("reenter", [36])
("refer", [4])
("reflect", [4])
("reformd", [4])
("refresh", [4])
("refuse", [4])
("regard", [4])
("region", [4])
("rehearse", [4])
("reign", [4])
("reigning", [4])
("reigns", [12])
("rein", [4])
("reiterate", [4])
("rejoice", [4])
("rejoicing", [4])
("relation", [12])
("relish", [4])
("relished", [4])
("remain", [8])
("remained", [4])
("remedies", [4])
("remedy", [8])
("remember", [24])
("remembered", [4])
("remembrance", [16])
("remote", [8])
("remove", [8])
("removed", [12])
("removedness", [4])
("repair", [4])
("repent", [8])
("replenishd", [4])
("reply", [4])
("report", [36])
("reporting", [4])
("reputation", [4])
("request", [20])
("require", [4])
("required", [12])
("requires", [8])
("requisite", [4])
("resemblance", [4])
("resides", [4])
("resolution", [4])
("resolve", [4])
("resolved", [4])
("resort", [4])
("respect", [4])
("respecting", [4])
("rest", [32])
("restraining", [4])
("retire", [4])
("retired", [8])
("returned", [4])
("revenge", [8])
("revenges", [8])
("revenue", [4])
("reverence", [4])
("reverend", [4])
("review", [4])
("revolted", [4])
("reward", [4])
("rheums", [4])
("ribbon", [4])
("ribbons", [8])
("rice", [4])
("ricewhat", [4])
("rich", [28])
("richer", [4])
("richly", [4])
("rid", [4])
("rides", [8])
("rift", [4])
("right", [16])
("rigor", [4])
("rings", [4])
("ripe", [4])
("rises", [4])
("road", [4])
("roared", [8])
("roaring", [4])
("robbed", [8])
("robe", [4])
("robes", [8])
("rogero", [4])
("rogue", [20])
("romano", [4])
("room", [20])
("root", [4])
("rooted", [4])
("rosemary", [4])
("roses", [4])
("rot", [4])
("rotten", [8])
("rough", [16])
("rounding", [4])
("rounds", [4])
("rover", [4])
("royal", [48])
("royally", [8])
("royalty", [4])
("royaltys", [4])
("ruddiness", [4])
("rue", [4])
("ruin", [4])
("rule", [8])
("rumour", [4])
("run", [16])
("running", [4])
("rural", [4])
("rush", [4])
("russia", [4])
("rust", [4])
("rustic", [4])
("rustics", [4])
("s", [24])
("sacred", [24])
("sacrifice", [4])
("sad", [16])
("safer", [8])
("safety", [8])
("saffron", [4])
("said", [56])
("sainted", [4])
("saintlike", [4])
("sake", [4])
("saltiers", [4])
("same", [12])
("sanctity", [4])
("sap", [4])
("satisfaction", [4])
("satisfied", [4])
("satisfy", [16])
("satyrs", [4])
("savage", [4])
("savageness", [4])
("save", [24])
("savour", [8])
("savours", [4])
("savoury", [4])
("saw", [52])
("sawest", [4])
("say", [292])
("saying", [8])
("says", [12])
("sayt", [4])
("scandal", [4])
("scandalous", [4])
("scape", [8])
("scarce", [16])
("scared", [8])
("scene", [68])
("sceptres", [8])
("schoolboys", [4])
("scion", [4])
("scour", [4])
("scratch", [4])
("scratchd", [4])
("scurrilous", [4])
("sea", [40])
("seal", [4])
("seald", [4])
("sealdup", [4])
("sealing", [4])
("seals", [4])
("seaport", [4])
("sear", [4])
("seasick", [4])
("seaside", [12])
("season", [4])
("second", [44])
("secrecy", [4])
("secret", [12])
("secrets", [16])
("sect", [4])
("see", [244])
("seeds", [4])
("seeing", [12])
("seek", [20])
("seem", [28])
("seemed", [12])
("seeming", [16])
("seems", [48])
("seen", [44])
("seent", [4])
("sees", [12])
("seest", [12])
("seet", [4])
("seize", [4])
("seized", [4])
("seldom", [8])
("self", [12])
("selfborn", [4])
("selfsame", [4])
("sell", [4])
("semicircle", [4])
("send", [12])
("sense", [8])
("senseless", [4])
("senses", [20])
("sent", [12])
("separation", [4])
("serious", [8])
("servant", [96])
("servants", [12])
("serve", [12])
("served", [12])
("service", [20])
("services", [28])
("session", [8])
("sessions", [8])
("set", [36])
("sets", [4])
("setst", [4])
("settle", [4])
("settled", [12])
("seven", [8])
("sevennight", [4])
("several", [8])
("severals", [4])
("sex", [4])
("shadows", [4])
("shake", [8])
("shakest", [4])
("shall", [444])
("shalls", [4])
("shallt", [4])
("shalt", [32])
("shame", [28])
("shapes", [4])
("shares", [4])
("sharper", [4])
("sharpest", [4])
("she", [404])
("sheangel", [4])
("shearers", [8])
("shearing", [4])
("shed", [16])
("sheep", [12])
("sheepcote", [4])
("sheephook", [4])
("sheepshearing", [20])
("sheepwhistling", [4])
("sheet", [4])
("sheets", [8])
("shell", [4])
("shepard", [4])
("shepherd", [224])
("shepherdess", [8])
("shepherdesses", [4])
("shepherds", [44])
("shes", [52])
("shilling", [4])
("shines", [8])
("ship", [20])
("shipboard", [4])
("ships", [8])
("shoetie", [4])
("shone", [4])
("shook", [4])
("shoots", [4])
("shop", [4])
("shore", [12])
("shores", [8])
("shorn", [4])
("short", [4])
("shorten", [4])
("should", [220])
("shoulder", [4])
("shoulderblade", [4])
("shoulderbone", [4])
("shouldst", [8])
("shovels", [4])
("show", [28])
("showd", [8])
("shows", [20])
("showt", [4])
("shrew", [4])
("shrewdly", [4])
("shriek", [4])
("shrieks", [4])
("shroud", [4])
("shrug", [4])
("shrugs", [4])
("shun", [4])
("shunnd", [4])
("shuts", [4])
("sicilia", [56])
("sicilian", [4])
("sicily", [4])
("sickness", [16])
("side", [16])
("sides", [8])
("sigh", [12])
("sigha", [4])
("sight", [36])
("sighted", [4])
("sights", [12])
("sign", [4])
("signify", [4])
("signs", [4])
("silence", [12])
("silent", [8])
("silk", [4])
("silken", [4])
("silly", [4])
("simple", [12])
("simplicity", [4])
("sin", [8])
("since", [92])
("sing", [20])
